Date,Open,High,Low,Close,Adj Close,Volume
2012-05-17,611.000000,617.500000,599.525024,611.000000,488.628662,4137524
2012-05-18,602.400024,612.450012,601.325012,605.325012,484.090210,2656670
2012-05-21,605.500000,612.500000,602.025024,604.599976,483.510437,2227088
2012-05-22,610.500000,620.000000,606.500000,612.025024,489.448364,2360916
2012-05-23,616.500000,617.775024,607.049988,612.575012,489.888367,2162806
2012-05-24,612.500000,614.474976,603.549988,610.724976,488.408722,1205674
2012-05-25,606.049988,612.500000,604.549988,610.400024,488.148956,915046
2012-05-28,612.000000,615.000000,607.525024,612.349976,489.708435,790194
2012-05-29,614.000000,624.000000,609.200012,620.174988,495.966125,1575032
2012-05-30,615.625000,628.500000,615.625000,620.275024,496.046021,1581514
2012-05-31,610.500000,627.950012,610.500000,622.674988,497.965393,4411602
2012-06-01,620.000000,622.500000,609.250000,612.299988,489.668243,1479528
2012-06-04,605.000000,608.000000,598.099976,606.625000,485.129730,1204430
2012-06-05,607.000000,615.450012,607.000000,613.250000,490.428070,2063398
2012-06-06,615.000000,631.875000,614.549988,625.575012,500.284485,3291908
2012-06-07,623.500000,624.950012,615.775024,620.099976,499.097473,2149728
2012-06-08,615.599976,621.299988,612.075012,615.450012,495.354797,2400244
2012-06-11,616.500000,623.025024,613.549988,616.775024,496.421204,1545048
2012-06-12,610.549988,626.500000,610.549988,624.049988,502.276703,1092142
2012-06-13,624.500000,630.000000,621.299988,625.200012,503.202240,1450858
2012-06-14,624.500000,630.750000,622.500000,627.000000,504.650909,1471124
2012-06-15,627.025024,640.000000,624.500000,636.224976,512.075623,1986040
2012-06-18,638.000000,643.174988,625.000000,628.575012,505.918762,1495388
2012-06-19,628.450012,639.625000,627.549988,636.974976,512.679443,1769058
2012-06-20,637.000000,637.000000,621.650024,626.400024,504.167877,1753740
2012-06-21,622.525024,626.000000,604.500000,612.025024,492.598145,4155980
2012-06-22,607.125000,619.950012,607.125000,616.724976,496.380920,1919560
2012-06-25,618.500000,619.250000,605.500000,608.375000,489.660400,1588758
2012-06-26,608.750000,618.500000,608.525024,617.549988,497.044861,1109714
2012-06-27,618.125000,629.400024,618.125000,623.349976,501.713074,2305862
2012-06-28,623.474976,631.950012,618.125000,629.424988,506.602753,1894228
2012-06-29,631.674988,643.500000,631.450012,638.724976,514.087891,1990150
2012-07-02,639.500000,639.500000,628.224976,629.724976,506.844238,2111100
2012-07-03,632.500000,634.900024,615.150024,619.700012,498.775513,2227292
2012-07-04,621.750000,624.750000,615.775024,623.924988,502.176025,1301806
2012-07-05,623.924988,623.924988,617.599976,620.299988,499.258362,1520876
2012-07-06,620.000000,626.400024,613.500000,623.875000,502.135712,1929928
2012-07-09,622.500000,632.275024,621.674988,629.700012,506.824219,1912768
2012-07-10,632.500000,635.125000,624.775024,630.849976,507.749817,2517598
2012-07-11,626.625000,637.250000,626.625000,629.150024,506.381531,2034538
2012-07-12,612.500000,625.000000,609.650024,618.000000,497.407257,7859080
2012-07-13,636.900024,642.000000,621.500000,624.700012,502.799896,7217154
2012-07-16,624.500000,629.625000,601.450012,603.674988,485.877350,3620626
2012-07-17,609.000000,612.000000,587.599976,592.950012,477.245300,6383816
2012-07-18,597.500000,602.200012,589.250000,597.650024,481.028168,2975286
2012-07-19,601.500000,605.000000,597.625000,600.500000,483.322052,1335352
2012-07-20,600.500000,614.000000,600.150024,611.525024,492.195679,3378226
2012-07-23,604.000000,613.599976,600.500000,607.125000,489.855804,2903198
2012-07-24,604.049988,609.325012,598.549988,604.575012,487.798401,1648092
2012-07-25,602.000000,608.500000,598.450012,606.575012,489.411987,1666030
2012-07-26,606.500000,610.500000,595.099976,599.224976,483.481873,2945746
2012-07-27,607.500000,615.099976,601.625000,612.650024,494.313629,1842976
2012-07-30,617.450012,621.424988,607.275024,615.500000,496.613159,2625712
2012-07-31,617.500000,624.625000,613.125000,621.825012,501.716766,1979964
2012-08-01,619.049988,622.400024,611.049988,612.325012,494.051270,1295750
2012-08-02,614.974976,618.349976,611.000000,616.400024,497.339264,951058
2012-08-03,614.000000,620.125000,609.049988,618.450012,498.993378,977736
2012-08-06,622.500000,624.000000,612.599976,614.450012,495.765900,1015540
2012-08-07,619.500000,633.099976,617.325012,632.025024,509.946289,2099154
2012-08-08,632.500000,633.325012,623.200012,624.599976,503.955688,1643000
2012-08-09,625.125000,633.924988,625.125000,629.075012,507.566010,1129474
2012-08-10,628.000000,642.500000,627.875000,640.025024,516.401123,3082356
2012-08-13,639.549988,639.549988,628.625000,633.150024,510.853943,1428038
2012-08-14,630.000000,636.625000,629.625000,634.200012,511.701172,1136930
2012-08-16,635.075012,635.775024,626.049988,631.775024,509.744568,1788292
2012-08-17,632.525024,642.250000,632.000000,639.299988,515.816162,1287576
2012-08-21,639.950012,652.500000,638.549988,649.325012,523.904785,2051576
2012-08-22,647.950012,654.500000,644.049988,645.825012,521.080566,1134096
2012-08-23,645.875000,663.000000,645.875000,661.724976,533.909546,2337314
2012-08-24,660.000000,664.200012,656.500000,661.424988,533.667480,1578938
2012-08-27,658.099976,665.450012,657.500000,660.224976,532.699402,967200
2012-08-28,663.474976,677.325012,657.500000,675.450012,544.983521,2266204
2012-08-29,675.000000,679.000000,667.500000,671.650024,541.917419,2139290
2012-08-30,669.950012,694.400024,661.700012,683.575012,551.539246,3333432
2012-08-31,678.500000,679.500000,667.325012,671.875000,542.099182,1773848
2012-09-03,675.000000,677.450012,666.500000,668.924988,539.718872,1223826
2012-09-04,666.450012,673.500000,661.025024,670.424988,540.929138,1508018
2012-09-05,669.750000,685.500000,666.000000,682.250000,550.470154,2028960
2012-09-06,682.049988,689.950012,676.825012,687.799988,554.947998,2291684
2012-09-07,695.000000,698.400024,689.450012,693.349976,559.426025,2636656
2012-09-08,null,null,null,null,null,null
2012-09-10,691.599976,691.950012,682.974976,685.724976,553.273804,1476024
2012-09-11,684.500000,697.799988,682.025024,696.325012,561.826477,1274180
2012-09-12,698.474976,710.500000,694.950012,707.450012,570.802673,2114466
2012-09-13,706.500000,711.974976,704.775024,708.849976,571.932007,1881210
2012-09-14,714.000000,719.900024,701.075012,706.549988,570.076355,2814840
2012-09-17,709.125000,710.775024,667.750000,671.049988,541.433350,5094390
2012-09-18,672.500000,672.500000,646.275024,649.900024,524.368530,7220206
2012-09-20,647.500000,668.450012,645.799988,661.000000,533.324768,4042506
2012-09-21,662.450012,666.150024,649.150024,652.025024,526.083069,4247758
2012-09-24,655.000000,656.500000,638.500000,644.724976,520.193115,4937020
2012-09-25,645.049988,654.875000,641.150024,646.599976,521.706116,3823694
2012-09-26,647.599976,652.500000,641.000000,642.799988,518.640198,3292812
2012-09-27,640.049988,649.750000,630.549988,635.775024,512.971985,5605398
2012-09-28,639.400024,652.500000,638.250000,647.950012,522.795410,2912996
2012-10-01,647.500000,654.900024,646.525024,651.474976,525.639404,1795618
2012-10-03,650.500000,662.500000,650.500000,661.325012,533.586792,2318230
2012-10-04,660.000000,660.825012,654.325012,658.575012,531.367920,1319284
2012-10-05,655.125000,659.674988,527.500000,652.000000,526.062988,3836110
2012-10-08,655.000000,657.625000,642.724976,646.349976,521.504150,1685408
2012-10-09,648.950012,649.400024,642.500000,647.424988,522.371887,1291154
2012-10-10,643.000000,650.875000,642.500000,644.674988,520.152954,1163978
2012-10-11,645.125000,650.775024,643.025024,644.724976,520.193115,1635526
2012-10-12,639.400024,656.825012,636.599976,649.224976,523.823914,2469542
2012-10-15,647.000000,651.200012,643.750000,647.325012,522.290955,814528
2012-10-16,648.500000,655.099976,643.900024,647.950012,522.795410,1282744
2012-10-17,650.650024,652.450012,636.000000,641.575012,517.651611,1597480
2012-10-18,643.125000,655.500000,640.099976,653.674988,527.414490,1447128
2012-10-19,654.500000,655.700012,641.000000,644.849976,520.293945,2825616
2012-10-22,662.549988,667.450012,651.500000,659.450012,532.074036,5397342
2012-10-23,662.000000,662.000000,655.950012,657.299988,530.339355,1136696
2012-10-25,657.500000,661.950012,652.125000,657.674988,530.641724,2254470
2012-10-29,655.500000,659.900024,650.400024,654.200012,527.838074,815628
2012-10-30,652.200012,661.000000,652.200012,655.750000,529.088684,805268
2012-10-31,654.549988,658.400024,652.000000,657.750000,531.919128,999536
2012-11-01,657.450012,660.174988,655.099976,657.625000,531.818054,1579768
2012-11-02,662.450012,669.000000,659.200012,665.599976,538.267395,1673974
2012-11-05,667.950012,671.674988,662.650024,664.799988,537.620422,1223826
2012-11-06,662.500000,668.700012,659.724976,660.275024,533.961060,1297466
2012-11-07,662.500000,666.674988,660.750000,665.750000,538.388611,1058390
2012-11-08,662.000000,667.349976,658.299988,665.599976,538.267395,1239044
2012-11-09,665.000000,666.625000,660.450012,662.474976,535.740295,711382
2012-11-11,null,null,null,null,null,null
2012-11-12,660.000000,674.000000,660.000000,667.250000,539.601746,1466782
2012-11-15,660.049988,661.000000,645.500000,647.075012,523.286255,1735402
2012-11-16,649.900024,653.400024,640.049988,643.400024,520.314209,1598890
2012-11-19,645.049988,647.500000,629.250000,631.174988,510.428070,1676286
2012-11-20,637.500000,641.450012,628.025024,636.400024,514.653381,1256040
2012-11-21,638.125000,647.349976,638.125000,641.099976,518.454285,941744
2012-11-22,641.049988,642.049988,635.500000,638.224976,516.129333,611624
2012-11-23,641.000000,645.700012,635.625000,644.299988,521.042114,749676
2012-11-26,644.000000,647.849976,642.500000,646.849976,523.104370,456334
2012-11-27,649.950012,649.950012,644.150024,647.599976,523.710754,1338160
2012-11-29,655.000000,656.000000,646.174988,649.049988,524.883484,3470578
2012-11-30,647.500000,662.500000,645.549988,657.000000,531.312561,3579294
2012-12-03,657.500000,661.000000,652.599976,658.400024,532.444946,1319512
2012-12-04,657.549988,660.900024,646.450012,649.724976,525.429321,1595120
2012-12-05,650.000000,653.775024,644.299988,648.950012,524.802734,1790058
2012-12-06,647.500000,647.500000,634.500000,640.349976,517.847900,2370092
2012-12-07,638.325012,640.349976,628.525024,632.075012,511.155884,1957214
2012-12-10,631.049988,633.400024,615.599976,618.599976,500.258636,3029430
2012-12-11,617.500000,621.500000,605.174988,609.849976,493.182617,4926914
2012-12-12,612.450012,620.500000,610.549988,612.900024,495.649231,2487948
2012-12-13,615.049988,617.299988,608.549988,611.275024,494.334991,2297162
2012-12-14,608.500000,622.500000,608.075012,621.450012,502.563599,2196814
2012-12-17,619.575012,624.450012,601.049988,602.750000,487.440979,4482898
2012-12-18,607.349976,612.500000,598.500000,605.325012,489.523254,4688482
2012-12-19,608.049988,618.275024,608.049988,616.325012,498.418884,6642060
2012-12-20,613.575012,627.500000,613.575012,626.025024,506.263153,2314030
2012-12-21,625.000000,632.200012,618.849976,629.349976,508.952118,2457968
2012-12-24,631.000000,635.549988,630.049988,633.099976,511.984924,1254818
2012-12-26,633.500000,634.575012,627.650024,631.099976,510.367340,1435258
2012-12-27,632.450012,632.450012,623.825012,625.474976,505.818512,1994158
2012-12-28,627.000000,636.000000,625.375000,633.750000,512.510437,1501622
2012-12-31,630.500000,632.799988,626.000000,627.924988,507.799744,704170
2013-01-01,633.474976,633.950012,630.000000,632.075012,511.155884,509580
2013-01-02,633.500000,636.200012,627.775024,631.650024,510.812134,1880246
2013-01-03,632.500000,642.000000,629.974976,640.299988,517.807434,2635130
2013-01-04,642.500000,650.500000,640.450012,649.599976,525.328369,5228760
2013-01-07,650.000000,652.000000,645.125000,647.424988,523.569214,1820752
2013-01-08,647.500000,652.150024,647.150024,650.125000,525.752869,2341870
2013-01-09,650.500000,653.700012,636.575012,638.299988,516.190002,3135898
2013-01-10,639.950012,641.049988,627.650024,629.200012,508.830933,4522838
2013-01-11,645.000000,661.250000,645.000000,653.174988,528.219482,7805006
2013-01-14,659.500000,674.224976,653.674988,667.250000,539.601746,5790224
2013-01-15,695.000000,700.000000,663.500000,668.724976,540.794556,8262978
2013-01-16,668.450012,677.500000,654.500000,673.875000,544.959351,4109492
2013-01-17,674.849976,685.900024,671.500000,681.000000,550.721252,3028544
2013-01-18,681.250000,683.025024,669.025024,675.500000,546.273438,1440470
2013-01-21,676.250000,677.450012,663.549988,665.000000,537.782288,1260038
2013-01-22,663.000000,665.849976,654.049988,658.750000,532.727783,1386630
2013-01-23,657.875000,661.875000,649.200012,655.974976,531.694275,1877654
2013-01-24,652.500000,668.450012,652.500000,664.275024,538.421814,3498470
2013-01-25,661.875000,672.500000,661.875000,670.250000,543.265076,1521100
2013-01-28,670.150024,674.974976,668.974976,672.525024,545.109009,2428154
2013-01-29,670.599976,678.275024,670.150024,672.474976,545.068237,1731804
2013-01-30,670.500000,674.924988,667.900024,673.075012,545.554810,2279144
2013-01-31,674.424988,676.224976,663.200012,672.075012,544.743896,4313168
2013-02-01,672.000000,676.000000,671.075012,674.049988,546.344910,1484540
2013-02-04,674.500000,683.900024,672.575012,678.174988,549.688538,2487304
2013-02-05,672.549988,682.500000,672.549988,680.025024,551.187927,2161994
2013-02-06,681.250000,687.950012,681.000000,685.275024,555.443237,3573706
2013-02-07,680.500000,695.000000,680.500000,693.575012,562.170776,2612782
2013-02-08,693.000000,718.500000,692.549988,711.299988,576.537476,6973618
2013-02-11,712.000000,714.450012,706.125000,707.349976,573.335815,2312126
2013-02-12,704.525024,707.500000,700.924988,705.025024,571.451294,2225502
2013-02-13,704.900024,720.825012,702.549988,717.700012,581.724792,3822666
2013-02-14,715.049988,727.900024,714.500000,723.849976,586.709839,2946958
2013-02-15,722.000000,725.900024,715.325012,721.075012,584.460571,1820790
2013-02-18,720.049988,720.950012,710.000000,712.674988,577.652100,952086
2013-02-19,710.799988,724.450012,706.349976,721.775024,585.027893,744294
2013-02-20,720.750000,728.500000,720.750000,726.400024,588.776672,2261518
2013-02-21,720.349976,728.424988,720.349976,725.525024,588.067444,3849146
2013-02-22,725.000000,732.025024,721.150024,727.549988,589.708862,1310694
2013-02-25,726.500000,737.500000,725.750000,736.849976,597.246765,1730030
2013-02-26,733.500000,749.974976,733.000000,748.200012,606.446594,2853670
2013-02-27,747.625000,751.525024,738.650024,741.599976,601.096619,2556682
2013-02-28,743.125000,762.500000,742.625000,758.500000,614.794861,4599424
2013-03-01,757.549988,758.000000,749.000000,750.924988,608.655151,2537326
2013-03-04,745.500000,759.950012,745.500000,756.599976,613.255005,3136076
2013-03-05,758.500000,771.500000,754.299988,770.075012,624.177124,3440054
2013-03-06,768.075012,782.750000,768.075012,780.599976,632.707764,2299510
2013-03-07,780.500000,798.799988,779.674988,794.950012,644.339233,3908702
2013-03-08,795.000000,797.825012,787.450012,791.575012,641.603699,4341502
2013-03-11,787.500000,794.775024,778.325012,783.099976,634.734192,2221330
2013-03-12,779.000000,783.974976,774.000000,780.250000,632.424072,1809452
2013-03-13,778.025024,779.349976,774.000000,775.849976,628.857910,1794496
2013-03-14,778.500000,788.500000,771.900024,783.849976,635.342224,3051218
2013-03-15,786.000000,790.200012,780.299988,785.125000,636.375549,4212398
2013-03-18,779.924988,786.825012,777.200012,783.474976,635.038208,1694988
2013-03-19,782.250000,782.250000,770.224976,773.375000,626.852051,3739910
2013-03-20,770.000000,786.325012,769.974976,778.825012,631.269287,4168136
2013-03-21,781.500000,787.200012,776.849976,779.974976,632.201355,1664604
2013-03-22,780.700012,781.049988,766.000000,771.075012,624.987793,2714456
2013-03-25,774.250000,776.000000,764.200012,771.674988,625.473938,1857316
2013-03-26,770.049988,785.000000,768.075012,778.174988,630.742554,1781536
2013-03-28,778.000000,791.700012,770.825012,787.875000,638.604553,3065662
2013-04-01,782.500000,786.849976,775.625000,778.424988,630.945129,968812
2013-04-02,778.000000,785.599976,770.625000,783.674988,635.200378,1130332
2013-04-03,785.000000,787.500000,765.500000,771.700012,625.494080,959932
2013-04-04,770.049988,770.049988,750.500000,753.900024,611.066711,1126338
2013-04-05,752.500000,754.674988,742.049988,749.174988,607.236694,1865248
2013-04-08,749.450012,749.450012,737.500000,740.375000,600.104004,896416
2013-04-09,740.000000,756.500000,738.799988,748.700012,606.851685,1672354
2013-04-10,754.950012,769.450012,750.500000,765.224976,620.245728,2046284
2013-04-11,770.000000,775.049988,760.349976,768.450012,622.859863,2244658
2013-04-12,740.950012,762.250000,739.174988,755.875000,612.667297,5032060
2013-04-15,756.750000,757.000000,724.174988,736.224976,596.740173,5391496
2013-04-16,735.000000,746.724976,728.974976,741.575012,601.076538,3071582
2013-04-17,747.500000,749.500000,715.500000,728.325012,590.337036,5279004
2013-04-18,743.974976,747.450012,713.724976,726.375000,588.756592,8554458
2013-04-22,723.000000,729.900024,712.500000,712.650024,577.631836,2962484
2013-04-23,712.224976,724.000000,712.000000,715.275024,579.759521,3384170
2013-04-25,715.275024,715.275024,699.325012,701.150024,568.310669,7929194
2013-04-26,696.500000,696.724976,682.549988,684.674988,554.956726,4754076
2013-04-29,682.500000,692.349976,682.500000,685.375000,555.524231,3968916
2013-04-30,684.000000,691.000000,682.500000,689.200012,558.624695,4020570
2013-05-02,686.750000,719.400024,686.750000,716.950012,581.117004,5630326
2013-05-03,713.000000,723.625000,703.950012,709.250000,574.875854,3641790
2013-05-06,710.000000,736.200012,710.000000,733.599976,594.612427,3727118
2013-05-07,733.549988,739.424988,728.700012,735.799988,596.395813,2260180
2013-05-08,736.000000,743.900024,735.000000,740.049988,599.840576,1768130
2013-05-09,741.599976,751.724976,741.500000,749.224976,607.277344,1949700
2013-05-10,749.224976,755.450012,745.549988,747.950012,606.243774,1139714
2013-05-13,740.000000,740.500000,722.849976,725.799988,588.290405,1862498
2013-05-14,727.549988,735.275024,721.875000,728.974976,590.863831,2250100
2013-05-15,729.049988,738.599976,725.000000,735.775024,596.375732,3565926
2013-05-16,734.500000,734.500000,723.724976,727.025024,589.283264,2415652
2013-05-17,727.500000,739.250000,727.049988,736.900024,597.287415,2900200
2013-05-20,735.625000,739.000000,730.500000,736.200012,596.720093,1385504
2013-05-21,732.500000,751.000000,732.500000,746.424988,605.007813,1898432
2013-05-22,749.000000,754.575012,746.150024,749.200012,607.256897,1846944
2013-05-23,747.500000,763.375000,739.174988,746.349976,604.947021,3063962
2013-05-24,750.000000,751.474976,731.799988,734.775024,595.565002,1586612
2013-05-27,734.750000,750.000000,730.000000,749.000000,607.094849,2023864
2013-05-28,749.000000,758.250000,745.150024,757.049988,613.619751,1400254
2013-05-29,758.000000,763.750000,742.549988,748.674988,606.831360,1452038
2013-05-30,750.000000,756.000000,743.500000,749.700012,607.662476,2408346
2013-05-31,745.500000,754.625000,738.375000,749.224976,607.277344,1929868
2013-06-03,752.000000,753.500000,728.549988,734.700012,595.503906,3097612
2013-06-04,730.000000,736.950012,725.075012,732.674988,593.862793,1305320
2013-06-05,730.549988,736.325012,726.349976,733.900024,594.855835,1728676
2013-06-06,726.849976,739.250000,726.025024,735.375000,601.377563,2540452
2013-06-07,735.049988,769.500000,734.000000,759.474976,621.086182,3550844
2013-06-10,762.525024,772.349976,759.549988,762.525024,623.580444,3360430
2013-06-11,765.099976,771.000000,746.000000,750.775024,613.971558,2205468
2013-06-12,747.049988,747.549988,731.025024,734.049988,600.293884,4805954
2013-06-13,730.000000,732.000000,717.549988,722.825012,591.114563,3151342
2013-06-14,724.000000,728.625000,715.500000,725.349976,593.179321,3105996
2013-06-17,726.500000,732.500000,714.000000,726.224976,593.894897,2584162
2013-06-18,727.500000,730.000000,720.075012,721.900024,590.357849,2291528
2013-06-19,727.450012,727.450012,711.775024,713.849976,583.774841,2139788
2013-06-20,710.500000,716.575012,699.549988,702.250000,574.288452,4172878
2013-06-21,704.400024,715.924988,704.000000,711.125000,581.546082,2848224
2013-06-24,707.500000,717.049988,700.049988,705.349976,576.823547,1889164
2013-06-25,706.750000,713.549988,690.349976,696.150024,569.300049,1860548
2013-06-26,698.450012,723.875000,690.525024,718.849976,587.863892,2326488
2013-06-27,723.900024,748.500000,721.000000,745.950012,610.025635,3820678
2013-06-28,747.500000,762.150024,729.099976,759.075012,620.758911,4817096
2013-07-01,756.000000,758.349976,741.700012,746.174988,610.209656,1354652
2013-07-02,746.549988,754.250000,743.325012,750.275024,613.562561,1657242
2013-07-03,748.849976,759.500000,732.500000,744.900024,609.166992,1530906
2013-07-04,745.424988,770.500000,745.000000,769.150024,628.998230,1917060
2013-07-05,771.000000,779.000000,761.000000,765.099976,625.686218,1293012
2013-07-08,764.000000,767.500000,750.000000,753.325012,616.056824,1658796
2013-07-09,747.650024,760.875000,747.650024,752.450012,615.341248,1097326
2013-07-10,755.000000,763.400024,749.000000,755.974976,618.223938,1322624
2013-07-11,760.000000,785.000000,760.000000,782.275024,639.731567,2335274
2013-07-12,797.500000,812.400024,789.650024,804.924988,658.254272,3251536
2013-07-15,800.549988,823.650024,799.650024,820.875000,671.298096,2060570
2013-07-16,812.500000,833.174988,808.799988,824.674988,674.405518,2224986
2013-07-17,822.525024,842.474976,822.525024,839.250000,686.324951,2999250
2013-07-18,840.000000,846.150024,822.000000,830.200012,678.923828,3445532
2013-07-19,859.500000,879.500000,850.000000,871.400024,712.616516,8550804
2013-07-22,870.500000,879.400024,864.150024,873.250000,714.129333,2974772
2013-07-23,874.000000,890.224976,871.799988,874.900024,715.478821,1646502
2013-07-24,874.250000,896.000000,872.500000,891.400024,728.972229,2181644
2013-07-25,890.000000,905.000000,883.349976,897.875000,734.267517,4088808
2013-07-26,897.500000,899.474976,875.049988,887.250000,725.578430,2379064
2013-07-29,879.000000,897.299988,878.625000,889.599976,729.143982,1774262
2013-07-30,890.000000,902.474976,887.724976,896.150024,734.512268,2617484
2013-07-31,895.000000,915.750000,894.724976,907.750000,744.020020,2826750
2013-08-01,905.025024,917.400024,895.000000,907.700012,743.979065,2141178
2013-08-02,909.849976,924.950012,908.349976,922.924988,756.457825,1846854
2013-08-05,920.000000,938.700012,920.000000,933.599976,765.207581,2355184
2013-08-06,936.500000,940.974976,932.325012,935.049988,766.395996,2305290
2013-08-07,937.000000,945.450012,906.724976,911.349976,746.970764,2694980
2013-08-08,902.549988,928.075012,891.849976,922.700012,756.273621,2158628
2013-08-12,920.500000,920.500000,904.075012,907.000000,743.405457,2077574
2013-08-13,910.099976,922.424988,904.974976,909.900024,745.782288,2168296
2013-08-14,912.250000,929.000000,901.000000,916.750000,751.396790,3302068
2013-08-16,912.099976,915.000000,877.775024,890.450012,729.840271,2779930
2013-08-19,899.000000,903.500000,877.775024,888.724976,728.426697,2121352
2013-08-20,894.900024,894.900024,865.000000,868.200012,711.603638,2724844
2013-08-21,870.049988,871.849976,850.575012,858.900024,703.980957,3623994
2013-08-22,852.500000,898.575012,847.599976,889.474976,729.041382,4260988
2013-08-23,897.000000,919.000000,892.150024,914.724976,749.737000,4032884
2013-08-26,911.549988,939.299988,907.000000,921.000000,754.880127,2663238
2013-08-27,919.500000,939.424988,915.000000,919.400024,753.568848,1945284
2013-08-28,914.000000,973.049988,914.000000,953.950012,781.887146,4444684
2013-08-29,950.500000,985.000000,939.150024,973.549988,797.951782,5905182
2013-08-30,969.500000,1025.000000,965.000000,1016.599976,833.236877,5282942
2013-09-02,1010.000000,1034.500000,1008.750000,1028.425049,842.929138,2154034
2013-09-03,1025.050049,1033.500000,993.075012,1000.549988,820.081848,2355064
2013-09-04,1000.000000,1039.400024,996.974976,1034.550049,847.949280,2626516
2013-09-05,1034.500000,1034.500000,990.525024,995.375000,815.840515,3927492
2013-09-06,1004.500000,1012.500000,987.500000,994.400024,815.041138,2759596
2013-09-10,993.000000,1008.349976,990.500000,993.950012,814.672241,4300972
2013-09-11,1004.000000,1009.000000,991.750000,996.900024,817.090210,3008494
2013-09-12,997.500000,999.275024,972.900024,983.950012,806.476013,1905568
2013-09-13,982.500000,995.000000,973.275024,976.875000,800.677063,2096320
2013-09-16,975.000000,992.500000,947.025024,951.275024,779.694641,2460506
2013-09-17,950.000000,976.275024,948.549988,973.724976,798.095154,3327816
2013-09-18,971.025024,982.400024,968.950012,977.250000,800.984497,2109818
2013-09-19,974.000000,995.000000,963.250000,983.150024,805.820435,3907240
2013-09-20,975.000000,994.950012,970.500000,975.150024,799.263000,3591858
2013-09-23,975.000000,988.599976,970.000000,977.549988,801.230530,2988758
2013-09-24,977.500000,988.950012,963.000000,969.750000,794.837036,4940300
2013-09-25,970.750000,985.474976,960.099976,979.525024,802.848999,4333858
2013-09-26,977.400024,987.049988,967.549988,971.450012,796.230591,4919704
2013-09-27,971.549988,980.974976,968.724976,974.049988,798.361511,1784666
2013-09-30,977.000000,980.924988,960.000000,963.900024,790.042542,1987350
2013-10-01,966.000000,977.424988,958.349976,974.525024,798.750977,1591994
2013-10-03,985.900024,1018.450012,980.200012,1012.299988,829.712585,4672354
2013-10-04,1016.000000,1034.500000,1013.474976,1016.799988,833.400757,1934032
2013-10-07,1017.500000,1048.849976,1012.650024,1044.875000,856.412109,1993878
2013-10-08,1041.500000,1049.000000,1028.275024,1030.724976,844.814270,1828106
2013-10-09,1027.750000,1048.824951,1022.549988,1045.425049,856.862854,1775858
2013-10-10,1044.000000,1049.000000,1033.625000,1040.000000,852.416260,1164320
2013-10-11,1051.500000,1069.000000,1041.199951,1061.025024,869.649109,2284448
2013-10-14,1063.750000,1112.500000,1062.500000,1106.375000,906.819092,4374460
2013-10-15,1117.500000,1129.425049,1100.500000,1107.699951,907.905518,4665092
2013-10-17,1115.000000,1115.000000,1047.849976,1054.224976,864.075500,6687214
2013-10-18,1052.400024,1066.900024,1030.775024,1060.324951,869.075195,5346166
2013-10-21,1062.500000,1063.974976,1025.000000,1035.824951,848.994324,3685372
2013-10-22,1044.000000,1053.824951,1038.425049,1044.675049,856.248169,2044614
2013-10-23,1044.250000,1051.500000,1023.075012,1030.574951,844.691345,2455496
2013-10-24,1021.000000,1041.175049,1000.924988,1004.349976,823.196533,3617758
2013-10-25,997.500000,1036.000000,997.500000,1033.875000,849.086792,2527402
2013-10-28,1034.000000,1044.900024,1026.275024,1031.974976,847.526489,1803942
2013-10-29,1032.500000,1042.900024,1023.950012,1034.900024,849.929016,1829076
2013-10-30,1035.125000,1050.000000,1035.125000,1045.974976,859.024109,2114874
2013-10-31,1044.500000,1064.500000,1039.699951,1056.025024,867.277893,3523076
2013-11-01,1055.000000,1070.974976,1045.550049,1048.800049,861.344360,1346480
2013-11-05,1050.000000,1052.500000,1015.849976,1021.000000,838.513062,2261286
2013-11-06,1031.500000,1051.775024,1029.525024,1045.550049,858.675049,1667750
2013-11-07,1050.000000,1074.074951,1040.150024,1060.974976,871.343140,1956948
2013-11-08,1065.000000,1065.875000,1035.599976,1045.425049,858.572449,1609346
2013-11-11,1045.000000,1070.000000,1025.000000,1047.324951,860.132935,1961138
2013-11-12,1048.425049,1060.849976,1039.500000,1043.574951,857.053284,1000682
2013-11-13,1049.474976,1053.099976,1021.825012,1024.500000,841.387634,1208338
2013-11-14,1036.000000,1036.000000,1010.924988,1013.099976,832.025024,2129704
2013-11-18,1023.000000,1029.949951,1016.125000,1022.000000,839.334351,2831602
2013-11-19,1024.974976,1027.500000,1010.599976,1014.950012,833.544373,2077864
2013-11-20,1023.424988,1024.949951,1008.500000,1011.799988,830.957397,1658696
2013-11-21,1011.599976,1017.349976,990.000000,993.299988,815.763916,2302882
2013-11-22,995.500000,1005.500000,992.549988,1000.424988,821.615417,1494494
2013-11-25,1004.000000,1013.424988,996.549988,1006.625000,826.707092,1950998
2013-11-26,1001.549988,1008.224976,993.500000,996.849976,818.679382,2047412
2013-11-27,1004.500000,1006.849976,987.500000,993.224976,815.702271,2120978
2013-11-28,996.549988,998.275024,985.000000,992.299988,814.942810,2805722
2013-11-29,996.000000,1007.349976,990.900024,1002.174988,823.052673,1924812
2013-12-02,997.500000,1010.500000,997.500000,1006.950012,826.974304,1253260
2013-12-03,1008.025024,1021.000000,1007.525024,1010.400024,829.807617,1449184
2013-12-04,1009.950012,1015.799988,996.825012,1000.025024,821.287109,1519036
